path,cluster,bg_frac,p1,p50,p99,grad_mean,grad_tail,var_med,var_iqr,spec_slope
002829.npy,0,0.000275,0.105882,0.392157,0.901961,0.025020,2.546941,0.000796,0.000325,-1.082977
002830.npy,0,0.000565,0.098039,0.423529,0.905882,0.025640,2.533677,0.000866,0.000372,-1.171424
002831.npy,0,0.000351,0.098039,0.407843,0.894118,0.024997,2.534528,0.000793,0.000336,-1.114036
002832.npy,0,0.050125,0.011765,0.376471,0.807843,0.038849,5.658983,0.002682,0.006201,-1.564468
002833.npy,0,0.182510,0.007843,0.235294,0.803922,0.058021,4.626568,0.008975,0.013567,-1.282028
002834.npy,0,0.161087,0.007843,0.239216,0.792157,0.062797,4.582217,0.010434,0.013967,-1.232506
002835.npy,0,0.181946,0.007843,0.239216,0.807843,0.058125,4.624611,0.009029,0.013611,-1.282254
002836.npy,0,0.051819,0.019608,0.164706,0.886275,0.018738,14.701702,0.000071,0.000541,-1.661463
002837.npy,0,0.005478,0.074510,0.607843,0.964706,0.010336,3.225039,0.000302,0.000648,-1.602198
002838.npy,0,0.005127,0.074510,0.607843,0.964706,0.010342,3.222983,0.000297,0.000647,-1.604357
002839.npy,0,0.003067,0.109804,0.619608,0.964706,0.010142,3.200098,0.000286,0.000671,-1.576945
002840.npy,0,0.000900,0.109804,0.301961,0.937255,0.041899,5.994187,0.002145,0.005718,-1.368904
002841.npy,0,0.001129,0.172549,0.909804,0.960784,0.017496,10.323401,0.000081,0.001236,-1.562441
002842.npy,0,0.001266,0.200000,0.909804,0.952941,0.015994,10.414020,0.000058,0.000857,-1.536758
